# ground truth trajectory
# file: 'rgbd_dataset_freiburg3_walking_xyz.bag'
# timestamp tx ty tz qx qy qz qw
1341846320.8980 -0.9949 -3.1008 1.4315 -0.6982 -0.0525 0.0545 0.7119
1341846320.9078 -0.9922 -3.1006 1.4322 -0.6970 -0.0519 0.0555 0.7130
1341846320.9178 -0.9895 -3.1007 1.4323 -0.6968 -0.0520 0.0541 0.7134
1341846320.9307 -0.9872 -3.1010 1.4325 -0.6956 -0.0505 0.0525 0.7147
1341846320.9378 -0.9848 -3.1011 1.4327 -0.6947 -0.0504 0.0507 0.7157
1341846320.9478 -0.9822 -3.1010 1.4329 -0.6955 -0.0504 0.0478 0.7152
1341846320.9578 -0.9795 -3.1009 1.4330 -0.6963 -0.0510 0.0452 0.7145
1341846320.9705 -0.9769 -3.1010 1.4325 -0.6989 -0.0529 0.0439 0.7119
1341846320.9779 -0.9745 -3.1010 1.4323 -0.6997 -0.0529 0.0441 0.7111
1341846320.9878 -0.9718 -3.1009 1.4323 -0.7008 -0.0536 0.0439 0.7100
1341846320.9979 -0.9691 -3.1009 1.4323 -0.7017 -0.0537 0.0439 0.7091
1341846321.0078 -0.9665 -3.1009 1.4324 -0.7019 -0.0522 0.0451 0.7089
1341846321.0178 -0.9638 -3.1012 1.4322 -0.7023 -0.0538 0.0440 0.7084
1341846321.0278 -0.9610 -3.1014 1.4321 -0.7029 -0.0537 0.0427 0.7080
1341846321.0378 -0.9579 -3.1014 1.4322 -0.7022 -0.0543 0.0411 0.7087
1341846321.0488 -0.9552 -3.1015 1.4322 -0.7021 -0.0529 0.0404 0.7090
1341846321.0578 -0.9524 -3.1014 1.4323 -0.7019 -0.0531 0.0392 0.7092
1341846321.0685 -0.9492 -3.1015 1.4324 -0.7038 -0.0533 0.0374 0.7074
1341846321.0778 -0.9464 -3.1014 1.4325 -0.7034 -0.0531 0.0377 0.7078
1341846321.0879 -0.9433 -3.1013 1.4324 -0.7050 -0.0522 0.0383 0.7062
1341846321.0979 -0.9407 -3.1014 1.4326 -0.7042 -0.0522 0.0386 0.7070
1341846321.1079 -0.9374 -3.1014 1.4331 -0.7045 -0.0522 0.0384 0.7068
1341846321.1178 -0.9347 -3.1014 1.4333 -0.7044 -0.0495 0.0398 0.7070
1341846321.1278 -0.9315 -3.1012 1.4335 -0.7035 -0.0503 0.0378 0.7079
1341846321.1378 -0.9288 -3.1010 1.4340 -0.7022 -0.0473 0.0379 0.7094
1341846321.1478 -0.9258 -3.1008 1.4344 -0.7016 -0.0468 0.0362 0.7101
1341846321.1583 -0.9229 -3.1007 1.4347 -0.7014 -0.0450 0.0360 0.7104
1341846321.1678 -0.9203 -3.1002 1.4349 -0.7007 -0.0452 0.0354 0.7111
1341846321.1778 -0.9176 -3.1001 1.4353 -0.7010 -0.0446 0.0350 0.7109
1341846321.1878 -0.9146 -3.0996 1.4358 -0.7008 -0.0451 0.0339 0.7112
1341846321.1978 -0.9120 -3.0991 1.4360 -0.7008 -0.0448 0.0336 0.7111
1341846321.2078 -0.9097 -3.0988 1.4362 -0.7012 -0.0440 0.0339 0.7108
1341846321.2178 -0.9067 -3.0984 1.4367 -0.7014 -0.0454 0.0326 0.7105
1341846321.2278 -0.9043 -3.0980 1.4371 -0.7012 -0.0460 0.0320 0.7108
1341846321.2378 -0.9020 -3.0980 1.4369 -0.7022 -0.0470 0.0311 0.7098
1341846321.2478 -0.8990 -3.0972 1.4376 -0.7007 -0.0472 0.0291 0.7113
1341846321.2579 -0.8967 -3.0972 1.4375 -0.7020 -0.0490 0.0271 0.7100
1341846321.2679 -0.8946 -3.0965 1.4380 -0.7015 -0.0476 0.0264 0.7106
1341846321.2778 -0.8919 -3.0960 1.4382 -0.7022 -0.0482 0.0238 0.7099
1341846321.2879 -0.8892 -3.0957 1.4383 -0.7030 -0.0507 0.0209 0.7090
1341846321.2979 -0.8867 -3.0950 1.4390 -0.7021 -0.0496 0.0192 0.7101
1341846321.3078 -0.8844 -3.0947 1.4391 -0.7029 -0.0506 0.0173 0.7093
1341846321.3178 -0.8821 -3.0943 1.4392 -0.7025 -0.0507 0.0168 0.7097
1341846321.3278 -0.8793 -3.0939 1.4397 -0.7024 -0.0523 0.0153 0.7097
1341846321.3388 -0.8770 -3.0935 1.4401 -0.7022 -0.0509 0.0155 0.7100
1341846321.3478 -0.8743 -3.0933 1.4401 -0.7021 -0.0527 0.0134 0.7100
1341846321.3578 -0.8717 -3.0929 1.4404 -0.7012 -0.0528 0.0123 0.7109
1341846321.3679 -0.8689 -3.0925 1.4407 -0.7007 -0.0518 0.0102 0.7115
1341846321.3778 -0.8661 -3.0919 1.4411 -0.7004 -0.0511 0.0090 0.7119
1341846321.3880 -0.8631 -3.0916 1.4415 -0.7003 -0.0512 0.0067 0.7120
1341846321.3979 -0.8606 -3.0911 1.4419 -0.6999 -0.0504 0.0059 0.7124
1341846321.4078 -0.8580 -3.0906 1.4423 -0.7002 -0.0478 0.0059 0.7124
1341846321.4179 -0.8556 -3.0902 1.4424 -0.6996 -0.0485 0.0053 0.7129
1341846321.4279 -0.8530 -3.0898 1.4426 -0.6989 -0.0482 0.0050 0.7135
1341846321.4380 -0.8505 -3.0889 1.4433 -0.6971 -0.0462 0.0046 0.7155
1341846321.4478 -0.8479 -3.0884 1.4434 -0.6973 -0.0457 0.0041 0.7153
1341846321.4579 -0.8454 -3.0878 1.4439 -0.6968 -0.0453 0.0035 0.7158
1341846321.4726 -0.8427 -3.0873 1.4442 -0.6966 -0.0452 0.0021 0.7160
1341846321.4778 -0.8402 -3.0866 1.4446 -0.6962 -0.0447 0.0019 0.7164
1341846321.4879 -0.8379 -3.0859 1.4448 -0.6957 -0.0438 0.0017 0.7170
1341846321.4979 -0.8359 -3.0855 1.4447 -0.6956 -0.0427 0.0014 0.7171
1341846321.5078 -0.8333 -3.0848 1.4450 -0.6951 -0.0431 -0.0008 0.7177
1341846321.5179 -0.8315 -3.0848 1.4443 -0.6968 -0.0426 -0.0031 0.7160
1341846321.5278 -0.8292 -3.0842 1.4445 -0.6973 -0.0421 -0.0056 0.7155
1341846321.5378 -0.8270 -3.0835 1.4446 -0.6976 -0.0418 -0.0079 0.7153
1341846321.5478 -0.8247 -3.0827 1.4446 -0.6983 -0.0412 -0.0103 0.7145
1341846321.5578 -0.8220 -3.0814 1.4450 -0.6976 -0.0404 -0.0125 0.7152
1341846321.5687 -0.8199 -3.0809 1.4448 -0.6991 -0.0399 -0.0131 0.7138
1341846321.5779 -0.8179 -3.0803 1.4445 -0.7000 -0.0383 -0.0133 0.7130
1341846321.5879 -0.8157 -3.0797 1.4443 -0.7005 -0.0381 -0.0133 0.7125
1341846321.5978 -0.8130 -3.0791 1.4445 -0.7004 -0.0389 -0.0138 0.7125
1341846321.6084 -0.8106 -3.0787 1.4443 -0.7008 -0.0382 -0.0150 0.7121
1341846321.6179 -0.8080 -3.0782 1.4441 -0.7006 -0.0372 -0.0167 0.7124
1341846321.6279 -0.8060 -3.0779 1.4436 -0.7017 -0.0340 -0.0185 0.7114
1341846321.6384 -0.8035 -3.0775 1.4432 -0.7028 -0.0320 -0.0207 0.7103
1341846321.6481 -0.8004 -3.0767 1.4429 -0.7032 -0.0311 -0.0237 0.7099
1341846321.6579 -0.7983 -3.0766 1.4421 -0.7050 -0.0270 -0.0249 0.7083
1341846321.6678 -0.7955 -3.0761 1.4420 -0.7055 -0.0266 -0.0252 0.7077
1341846321.6778 -0.7933 -3.0765 1.4407 -0.7084 -0.0244 -0.0237 0.7050
1341846321.6879 -0.7910 -3.0760 1.4402 -0.7089 -0.0229 -0.0215 0.7046
1341846321.6988 -0.7883 -3.0756 1.4398 -0.7089 -0.0225 -0.0198 0.7047
1341846321.7078 -0.7861 -3.0751 1.4392 -0.7092 -0.0208 -0.0169 0.7045
1341846321.7179 -0.7838 -3.0747 1.4386 -0.7087 -0.0196 -0.0147 0.7051
1341846321.7279 -0.7815 -3.0740 1.4382 -0.7078 -0.0178 -0.0126 0.7060
1341846321.7378 -0.7794 -3.0734 1.4375 -0.7081 -0.0155 -0.0113 0.7059
1341846321.7478 -0.7778 -3.0731 1.4364 -0.7093 -0.0130 -0.0095 0.7048
1341846321.7579 -0.7757 -3.0725 1.4355 -0.7104 -0.0116 -0.0090 0.7037
1341846321.7680 -0.7738 -3.0718 1.4347 -0.7109 -0.0101 -0.0089 0.7031
1341846321.7778 -0.7719 -3.0714 1.4338 -0.7124 -0.0091 -0.0088 0.7016
1341846321.7878 -0.7701 -3.0710 1.4330 -0.7136 -0.0077 -0.0087 0.7005
1341846321.7979 -0.7684 -3.0704 1.4322 -0.7139 -0.0069 -0.0091 0.7001
1341846321.8078 -0.7665 -3.0695 1.4318 -0.7133 -0.0076 -0.0097 0.7008
1341846321.8178 -0.7652 -3.0692 1.4308 -0.7144 -0.0056 -0.0097 0.6996
1341846321.8279 -0.7636 -3.0685 1.4300 -0.7152 -0.0058 -0.0104 0.6988
1341846321.8401 -0.7623 -3.0679 1.4294 -0.7158 -0.0060 -0.0111 0.6982
1341846321.8478 -0.7609 -3.0672 1.4285 -0.7173 -0.0065 -0.0121 0.6966
1341846321.8578 -0.7596 -3.0667 1.4279 -0.7184 -0.0073 -0.0132 0.6955
1341846321.8678 -0.7584 -3.0659 1.4273 -0.7197 -0.0076 -0.0143 0.6941
1341846321.8778 -0.7570 -3.0654 1.4266 -0.7215 -0.0082 -0.0153 0.6922
1341846321.8879 -0.7555 -3.0645 1.4264 -0.7225 -0.0103 -0.0167 0.6911
1341846321.8978 -0.7545 -3.0641 1.4261 -0.7237 -0.0101 -0.0174 0.6899
1341846321.9079 -0.7538 -3.0637 1.4256 -0.7251 -0.0088 -0.0179 0.6884
1341846321.9178 -0.7526 -3.0630 1.4257 -0.7253 -0.0101 -0.0201 0.6881
1341846321.9278 -0.7517 -3.0625 1.4257 -0.7261 -0.0102 -0.0214 0.6872
1341846321.9382 -0.7508 -3.0619 1.4258 -0.7264 -0.0103 -0.0225 0.6869
1341846321.9505 -0.7500 -3.0614 1.4260 -0.7271 -0.0104 -0.0233 0.6861
1341846321.9578 -0.7492 -3.0610 1.4263 -0.7277 -0.0112 -0.0232 0.6854
1341846321.9678 -0.7486 -3.0607 1.4265 -0.7287 -0.0106 -0.0223 0.6844
1341846321.9826 -0.7480 -3.0603 1.4269 -0.7304 -0.0111 -0.0211 0.6826
1341846321.9878 -0.7472 -3.0598 1.4278 -0.7312 -0.0116 -0.0198 0.6817
1341846321.9978 -0.7467 -3.0593 1.4286 -0.7318 -0.0113 -0.0189 0.6812
1341846322.0078 -0.7460 -3.0590 1.4296 -0.7320 -0.0112 -0.0187 0.6810
1341846322.0178 -0.7452 -3.0587 1.4310 -0.7317 -0.0109 -0.0192 0.6813
1341846322.0278 -0.7445 -3.0587 1.4323 -0.7323 -0.0107 -0.0205 0.6806
1341846322.0378 -0.7434 -3.0584 1.4340 -0.7322 -0.0117 -0.0222 0.6806
1341846322.0478 -0.7429 -3.0585 1.4352 -0.7334 -0.0100 -0.0233 0.6793
1341846322.0593 -0.7417 -3.0584 1.4366 -0.7342 -0.0125 -0.0260 0.6783
1341846322.0678 -0.7413 -3.0585 1.4381 -0.7356 -0.0109 -0.0266 0.6768
1341846322.0778 -0.7406 -3.0584 1.4399 -0.7365 -0.0106 -0.0276 0.6758
1341846322.0883 -0.7399 -3.0585 1.4419 -0.7366 -0.0104 -0.0279 0.6757
1341846322.0978 -0.7392 -3.0586 1.4441 -0.7368 -0.0109 -0.0282 0.6754
1341846322.1096 -0.7381 -3.0582 1.4464 -0.7359 -0.0128 -0.0295 0.6763
1341846322.1178 -0.7379 -3.0584 1.4486 -0.7358 -0.0116 -0.0298 0.6764
1341846322.1280 -0.7372 -3.0580 1.4511 -0.7348 -0.0136 -0.0302 0.6775
1341846322.1378 -0.7363 -3.0582 1.4538 -0.7342 -0.0137 -0.0305 0.6781
1341846322.1479 -0.7361 -3.0583 1.4562 -0.7348 -0.0119 -0.0293 0.6775
1341846322.1578 -0.7356 -3.0581 1.4586 -0.7344 -0.0116 -0.0285 0.6780
1341846322.1678 -0.7348 -3.0576 1.4618 -0.7333 -0.0106 -0.0266 0.6793
1341846322.1778 -0.7345 -3.0578 1.4641 -0.7338 -0.0118 -0.0262 0.6788
1341846322.1878 -0.7338 -3.0577 1.4668 -0.7336 -0.0123 -0.0253 0.6790
1341846322.1978 -0.7335 -3.0574 1.4694 -0.7329 -0.0131 -0.0247 0.6797
1341846322.2078 -0.7330 -3.0569 1.4727 -0.7327 -0.0128 -0.0252 0.6799
1341846322.2178 -0.7327 -3.0566 1.4753 -0.7331 -0.0133 -0.0256 0.6795
1341846322.2289 -0.7325 -3.0562 1.4778 -0.7338 -0.0144 -0.0256 0.6787
1341846322.2378 -0.7321 -3.0558 1.4805 -0.7343 -0.0153 -0.0255 0.6781
1341846322.2478 -0.7320 -3.0555 1.4829 -0.7358 -0.0170 -0.0250 0.6765
1341846322.2578 -0.7317 -3.0550 1.4856 -0.7366 -0.0172 -0.0238 0.6757
1341846322.2680 -0.7309 -3.0540 1.4893 -0.7356 -0.0174 -0.0228 0.6768
1341846322.2778 -0.7310 -3.0535 1.4919 -0.7365 -0.0161 -0.0215 0.6759
1341846322.2878 -0.7303 -3.0527 1.4950 -0.7364 -0.0175 -0.0216 0.6760
1341846322.2981 -0.7299 -3.0524 1.4977 -0.7378 -0.0187 -0.0217 0.6744
1341846322.3078 -0.7297 -3.0517 1.5005 -0.7380 -0.0186 -0.0223 0.6742
1341846322.3178 -0.7299 -3.0510 1.5033 -0.7381 -0.0181 -0.0212 0.6741
1341846322.3278 -0.7298 -3.0504 1.5064 -0.7386 -0.0189 -0.0204 0.6736
1341846322.3379 -0.7298 -3.0495 1.5093 -0.7379 -0.0206 -0.0190 0.6743
1341846322.3478 -0.7297 -3.0490 1.5123 -0.7382 -0.0226 -0.0181 0.6740
1341846322.3578 -0.7291 -3.0484 1.5157 -0.7374 -0.0253 -0.0176 0.6748
1341846322.3678 -0.7288 -3.0476 1.5186 -0.7368 -0.0267 -0.0174 0.6754
1341846322.3778 -0.7289 -3.0474 1.5216 -0.7368 -0.0264 -0.0179 0.6753
1341846322.3878 -0.7283 -3.0468 1.5250 -0.7368 -0.0282 -0.0202 0.6752
1341846322.3978 -0.7281 -3.0461 1.5284 -0.7360 -0.0291 -0.0229 0.6760
1341846322.4081 -0.7277 -3.0455 1.5314 -0.7354 -0.0300 -0.0252 0.6765
1341846322.4178 -0.7278 -3.0448 1.5348 -0.7331 -0.0284 -0.0251 0.6790
1341846322.4278 -0.7272 -3.0444 1.5381 -0.7322 -0.0315 -0.0266 0.6798
1341846322.4378 -0.7274 -3.0441 1.5405 -0.7325 -0.0309 -0.0251 0.6797
1341846322.4478 -0.7268 -3.0432 1.5446 -0.7288 -0.0323 -0.0246 0.6835
1341846322.4578 -0.7263 -3.0426 1.5479 -0.7275 -0.0327 -0.0223 0.6850
1341846322.4679 -0.7260 -3.0418 1.5512 -0.7260 -0.0328 -0.0206 0.6866
1341846322.4778 -0.7256 -3.0409 1.5550 -0.7235 -0.0310 -0.0179 0.6894
1341846322.4878 -0.7252 -3.0406 1.5579 -0.7240 -0.0323 -0.0171 0.6889
1341846322.4990 -0.7252 -3.0399 1.5610 -0.7227 -0.0304 -0.0157 0.6903
1341846322.5087 -0.7248 -3.0392 1.5644 -0.7214 -0.0296 -0.0145 0.6917
1341846322.5178 -0.7244 -3.0383 1.5678 -0.7191 -0.0293 -0.0141 0.6941
1341846322.5278 -0.7241 -3.0376 1.5714 -0.7172 -0.0291 -0.0135 0.6962
1341846322.5378 -0.7239 -3.0371 1.5746 -0.7161 -0.0289 -0.0131 0.6973
1341846322.5478 -0.7233 -3.0357 1.5787 -0.7123 -0.0279 -0.0134 0.7012
1341846322.5578 -0.7230 -3.0350 1.5821 -0.7105 -0.0275 -0.0128 0.7031
1341846322.5678 -0.7227 -3.0339 1.5856 -0.7082 -0.0270 -0.0118 0.7054
1341846322.5778 -0.7224 -3.0331 1.5892 -0.7066 -0.0268 -0.0111 0.7070
1341846322.5878 -0.7223 -3.0323 1.5924 -0.7069 -0.0260 -0.0090 0.7068
1341846322.5978 -0.7222 -3.0315 1.5957 -0.7056 -0.0265 -0.0074 0.7081
1341846322.6078 -0.7221 -3.0308 1.5991 -0.7049 -0.0272 -0.0056 0.7087
1341846322.6178 -0.7215 -3.0299 1.6026 -0.7037 -0.0294 -0.0053 0.7099
1341846322.6278 -0.7213 -3.0293 1.6061 -0.7017 -0.0298 -0.0045 0.7118
1341846322.6379 -0.7208 -3.0286 1.6092 -0.7005 -0.0301 -0.0051 0.7130
1341846322.6482 -0.7204 -3.0277 1.6125 -0.6993 -0.0292 -0.0052 0.7143
1341846322.6579 -0.7203 -3.0272 1.6155 -0.6985 -0.0271 -0.0058 0.7151
1341846322.6683 -0.7194 -3.0261 1.6187 -0.6980 -0.0274 -0.0073 0.7156
1341846322.6778 -0.7194 -3.0254 1.6215 -0.6979 -0.0254 -0.0078 0.7157
1341846322.6878 -0.7191 -3.0245 1.6246 -0.6968 -0.0249 -0.0080 0.7168
1341846322.6978 -0.7183 -3.0235 1.6275 -0.6961 -0.0263 -0.0085 0.7174
1341846322.7081 -0.7178 -3.0228 1.6308 -0.6953 -0.0264 -0.0081 0.7181
1341846322.7178 -0.7176 -3.0216 1.6336 -0.6944 -0.0263 -0.0059 0.7191
1341846322.7278 -0.7175 -3.0210 1.6359 -0.6956 -0.0254 -0.0042 0.7180
1341846322.7378 -0.7170 -3.0197 1.6385 -0.6956 -0.0253 -0.0034 0.7180
1341846322.7478 -0.7167 -3.0188 1.6412 -0.6967 -0.0251 -0.0031 0.7170
1341846322.7579 -0.7163 -3.0175 1.6441 -0.6962 -0.0243 -0.0033 0.7174
1341846322.7678 -0.7158 -3.0161 1.6465 -0.6957 -0.0244 -0.0044 0.7179
1341846322.7778 -0.7151 -3.0148 1.6496 -0.6948 -0.0249 -0.0054 0.7187
1341846322.7878 -0.7148 -3.0135 1.6524 -0.6935 -0.0247 -0.0051 0.7200
1341846322.7979 -0.7148 -3.0125 1.6548 -0.6929 -0.0237 -0.0040 0.7207
1341846322.8079 -0.7143 -3.0112 1.6572 -0.6925 -0.0241 -0.0029 0.7210
1341846322.8178 -0.7143 -3.0102 1.6594 -0.6920 -0.0249 -0.0014 0.7214
1341846322.8278 -0.7139 -3.0090 1.6624 -0.6921 -0.0262 -0.0005 0.7213
1341846322.8379 -0.7137 -3.0078 1.6647 -0.6923 -0.0272 0.0006 0.7211
1341846322.8478 -0.7140 -3.0069 1.6670 -0.6922 -0.0266 0.0029 0.7212
1341846322.8578 -0.7134 -3.0055 1.6699 -0.6910 -0.0285 0.0037 0.7223
1341846322.8678 -0.7138 -3.0048 1.6717 -0.6916 -0.0281 0.0060 0.7217
1341846322.8778 -0.7129 -3.0034 1.6747 -0.6894 -0.0299 0.0059 0.7238
1341846322.8878 -0.7129 -3.0024 1.6766 -0.6883 -0.0290 0.0075 0.7248
1341846322.8978 -0.7127 -3.0015 1.6789 -0.6871 -0.0287 0.0083 0.7260
1341846322.9078 -0.7123 -3.0003 1.6812 -0.6854 -0.0284 0.0079 0.7275
1341846322.9178 -0.7119 -2.9992 1.6833 -0.6851 -0.0278 0.0076 0.7279
1341846322.9278 -0.7117 -2.9984 1.6852 -0.6867 -0.0270 0.0078 0.7264
1341846322.9378 -0.7113 -2.9974 1.6869 -0.6880 -0.0260 0.0085 0.7252
1341846322.9478 -0.7106 -2.9961 1.6886 -0.6884 -0.0270 0.0086 0.7248
1341846322.9579 -0.7107 -2.9950 1.6898 -0.6895 -0.0255 0.0095 0.7237
1341846322.9683 -0.7103 -2.9940 1.6913 -0.6910 -0.0255 0.0099 0.7223
1341846322.9778 -0.7100 -2.9930 1.6930 -0.6921 -0.0254 0.0098 0.7213
1341846322.9878 -0.7095 -2.9918 1.6946 -0.6925 -0.0268 0.0089 0.7209
1341846322.9978 -0.7090 -2.9907 1.6961 -0.6917 -0.0261 0.0082 0.7216
1341846323.0107 -0.7092 -2.9899 1.6973 -0.6919 -0.0248 0.0089 0.7215
1341846323.0178 -0.7086 -2.9888 1.6988 -0.6922 -0.0255 0.0089 0.7212
1341846323.0279 -0.7087 -2.9880 1.7000 -0.6924 -0.0233 0.0100 0.7211
1341846323.0378 -0.7084 -2.9870 1.7015 -0.6924 -0.0229 0.0110 0.7211
1341846323.0478 -0.7083 -2.9861 1.7030 -0.6931 -0.0225 0.0116 0.7204
1341846323.0578 -0.7080 -2.9852 1.7044 -0.6942 -0.0222 0.0118 0.7194
1341846323.0678 -0.7079 -2.9843 1.7059 -0.6947 -0.0219 0.0124 0.7189
1341846323.0778 -0.7079 -2.9834 1.7073 -0.6957 -0.0212 0.0127 0.7179
1341846323.0878 -0.7079 -2.9826 1.7088 -0.6962 -0.0211 0.0129 0.7174
1341846323.0978 -0.7077 -2.9818 1.7105 -0.6970 -0.0227 0.0123 0.7166
1341846323.1079 -0.7082 -2.9815 1.7120 -0.6974 -0.0222 0.0123 0.7162
1341846323.1178 -0.7083 -2.9807 1.7138 -0.6966 -0.0231 0.0114 0.7170
1341846323.1297 -0.7083 -2.9801 1.7155 -0.6957 -0.0242 0.0103 0.7179
1341846323.1378 -0.7085 -2.9798 1.7171 -0.6961 -0.0251 0.0096 0.7175
1341846323.1478 -0.7086 -2.9797 1.7184 -0.6977 -0.0267 0.0091 0.7158
1341846323.1579 -0.7088 -2.9791 1.7201 -0.6982 -0.0265 0.0093 0.7153
1341846323.1679 -0.7088 -2.9787 1.7218 -0.6992 -0.0269 0.0093 0.7144
1341846323.1778 -0.7088 -2.9782 1.7234 -0.6998 -0.0278 0.0085 0.7138
1341846323.1878 -0.7086 -2.9773 1.7254 -0.6987 -0.0287 0.0085 0.7148
1341846323.1981 -0.7089 -2.9771 1.7267 -0.6999 -0.0285 0.0092 0.7136
1341846323.2079 -0.7084 -2.9765 1.7284 -0.7004 -0.0296 0.0076 0.7131
1341846323.2178 -0.7083 -2.9759 1.7300 -0.7008 -0.0293 0.0066 0.7127
1341846323.2278 -0.7084 -2.9756 1.7313 -0.7015 -0.0276 0.0059 0.7121
1341846323.2379 -0.7083 -2.9750 1.7328 -0.7021 -0.0269 0.0047 0.7116
1341846323.2478 -0.7078 -2.9742 1.7344 -0.7024 -0.0281 0.0033 0.7112
1341846323.2578 -0.7079 -2.9736 1.7356 -0.7033 -0.0282 0.0032 0.7103
1341846323.2679 -0.7082 -2.9734 1.7363 -0.7056 -0.0286 0.0037 0.7080
1341846323.2778 -0.7083 -2.9731 1.7371 -0.7087 -0.0300 0.0041 0.7049
1341846323.2878 -0.7085 -2.9724 1.7385 -0.7092 -0.0300 0.0063 0.7044
1341846323.2979 -0.7086 -2.9717 1.7399 -0.7102 -0.0304 0.0080 0.7033
1341846323.3079 -0.7085 -2.9708 1.7416 -0.7102 -0.0304 0.0084 0.7033
1341846323.3178 -0.7083 -2.9702 1.7432 -0.7106 -0.0304 0.0083 0.7029
1341846323.3278 -0.7083 -2.9696 1.7447 -0.7111 -0.0301 0.0071 0.7025
1341846323.3386 -0.7082 -2.9691 1.7464 -0.7115 -0.0294 0.0055 0.7021
1341846323.3479 -0.7082 -2.9684 1.7482 -0.7112 -0.0287 0.0039 0.7024
1341846323.3578 -0.7081 -2.9674 1.7506 -0.7094 -0.0265 0.0034 0.7043
1341846323.3678 -0.7082 -2.9668 1.7526 -0.7091 -0.0259 0.0033 0.7046
1341846323.3778 -0.7083 -2.9666 1.7545 -0.7099 -0.0258 0.0041 0.7038
1341846323.3878 -0.7087 -2.9665 1.7561 -0.7110 -0.0265 0.0053 0.7027
1341846323.3978 -0.7090 -2.9659 1.7583 -0.7101 -0.0264 0.0080 0.7036
1341846323.4078 -0.7092 -2.9653 1.7605 -0.7095 -0.0256 0.0106 0.7041
1341846323.4178 -0.7095 -2.9654 1.7622 -0.7103 -0.0271 0.0124 0.7033
1341846323.4278 -0.7097 -2.9650 1.7647 -0.7090 -0.0265 0.0145 0.7046
1341846323.4378 -0.7098 -2.9649 1.7670 -0.7090 -0.0260 0.0152 0.7046
1341846323.4478 -0.7099 -2.9650 1.7688 -0.7089 -0.0269 0.0144 0.7046
1341846323.4578 -0.7100 -2.9651 1.7711 -0.7082 -0.0268 0.0141 0.7053
1341846323.4683 -0.7098 -2.9650 1.7735 -0.7065 -0.0281 0.0126 0.7071
1341846323.4777 -0.7101 -2.9653 1.7753 -0.7064 -0.0272 0.0120 0.7072
1341846323.4878 -0.7101 -2.9651 1.7774 -0.7052 -0.0279 0.0114 0.7084
1341846323.4978 -0.7101 -2.9652 1.7796 -0.7041 -0.0289 0.0114 0.7094
1341846323.5080 -0.7101 -2.9653 1.7814 -0.7049 -0.0294 0.0113 0.7087
1341846323.5178 -0.7100 -2.9653 1.7837 -0.7047 -0.0290 0.0121 0.7089
1341846323.5290 -0.7100 -2.9655 1.7852 -0.7059 -0.0301 0.0116 0.7076
1341846323.5379 -0.7099 -2.9655 1.7872 -0.7064 -0.0305 0.0107 0.7070
1341846323.5478 -0.7097 -2.9655 1.7896 -0.7065 -0.0297 0.0096 0.7071
1341846323.5578 -0.7098 -2.9657 1.7913 -0.7068 -0.0300 0.0080 0.7068
1341846323.5678 -0.7094 -2.9661 1.7931 -0.7079 -0.0324 0.0045 0.7056
1341846323.5780 -0.7094 -2.9659 1.7957 -0.7061 -0.0305 0.0025 0.7074
1341846323.5878 -0.7094 -2.9663 1.7972 -0.7081 -0.0316 0.0002 0.7054
1341846323.5978 -0.7091 -2.9661 1.7996 -0.7067 -0.0310 -0.0022 0.7069
1341846323.6080 -0.7086 -2.9657 1.8022 -0.7053 -0.0305 -0.0042 0.7082
1341846323.6178 -0.7090 -2.9661 1.8037 -0.7068 -0.0298 -0.0045 0.7067
1341846323.6278 -0.7090 -2.9661 1.8056 -0.7077 -0.0297 -0.0048 0.7059
1341846323.6378 -0.7090 -2.9661 1.8079 -0.7079 -0.0298 -0.0044 0.7057
1341846323.6478 -0.7093 -2.9662 1.8101 -0.7082 -0.0293 -0.0040 0.7054
1341846323.6578 -0.7092 -2.9659 1.8128 -0.7069 -0.0289 -0.0029 0.7067
1341846323.6678 -0.7094 -2.9660 1.8146 -0.7077 -0.0297 -0.0022 0.7059
1341846323.6778 -0.7093 -2.9655 1.8175 -0.7061 -0.0280 -0.0008 0.7075
1341846323.6878 -0.7093 -2.9654 1.8200 -0.7059 -0.0273 0.0004 0.7078
1341846323.6978 -0.7093 -2.9653 1.8221 -0.7058 -0.0263 0.0012 0.7079
1341846323.7079 -0.7097 -2.9654 1.8244 -0.7055 -0.0249 0.0031 0.7082
1341846323.7178 -0.7098 -2.9654 1.8268 -0.7048 -0.0249 0.0039 0.7090
1341846323.7278 -0.7100 -2.9658 1.8287 -0.7048 -0.0266 0.0039 0.7089
1341846323.7378 -0.7102 -2.9657 1.8310 -0.7034 -0.0278 0.0037 0.7103
1341846323.7478 -0.7104 -2.9657 1.8332 -0.7019 -0.0285 0.0043 0.7117
1341846323.7578 -0.7107 -2.9655 1.8356 -0.7005 -0.0296 0.0041 0.7131
1341846323.7678 -0.7108 -2.9655 1.8377 -0.7002 -0.0310 0.0040 0.7132
1341846323.7778 -0.7108 -2.9655 1.8401 -0.7002 -0.0327 0.0026 0.7132
1341846323.7878 -0.7115 -2.9655 1.8422 -0.6996 -0.0321 0.0042 0.7138
1341846323.7978 -0.7118 -2.9655 1.8441 -0.6995 -0.0332 0.0039 0.7139
1341846323.8078 -0.7122 -2.9655 1.8462 -0.6989 -0.0348 0.0033 0.7143
1341846323.8178 -0.7124 -2.9657 1.8482 -0.6990 -0.0362 0.0022 0.7142
